Name,AtEventIndex,EdgeCount,EdgeDelete,Latency,AlgTimeSinceLast,CurrentRuntime
0,75737902,75737903,0,157987392,43587765,101920156469
0,75987328,75987329,0,180406318,27598612,102766767377
0,76217506,76217507,0,97003275,16620201,103438348982
0,76454495,76454496,0,75814389,16789230,103945834892
0,76682617,76682618,0,137007790,20505911,104489868511
0,76922742,76922743,0,286944823,22671383,105041220911
0,77156353,77156354,0,136126987,15091986,105774517988
0,77381027,77381028,0,107462488,36308416,106353446304
0,77598243,77598244,0,121066207,8034929,106930970829
0,77809157,77809158,0,148572099,33514523,107559017788
0,78011340,78011341,0,127928258,17769003,108220386748
0,78210363,78210364,0,129177806,7518146,108767162758
0,78433322,78433323,0,106192388,13402170,109365683825
0,78661070,78661071,0,119553847,16996758,109944267800
0,78877965,78877966,0,112575774,23028115,110550838537
0,79101817,79101818,0,85286256,16129254,111134480001
0,79325615,79325616,0,140174183,10951949,111681258689
0,79549745,79549746,0,208257225,8514162,112328322317
0,79778531,79778532,0,108020340,13060929,113018117472
0,80017107,80017108,0,122429565,16993012,113581393218
